DAE,"Direction des achats de l'État, créée en 2016"
Montant des achats de l'État en 2025 (hors défense/sécurité),Près de 50 milliards d'euros (achats + EP)
Objectif de gains achats pour 2025,800 millions d'euros (330 M€ État + 470 M€ EP)
Objectif de dépenses auprès des PME,30 % en 2025 et 2026
Nombre de priorités fixées pour 2026 (Rencontres du 15/12/2025),5 priorités
RMA,Responsable ministériel des achats
PFRA,Plateforme régionale des achats
Effectif de la DAE fin 2025,"97 agents, âge moyen 47 ans"
Seuil de dispense de mise en concurrence (fournitures/services) au 1er avril 2026,60 000 euros
Chiffre d'affaires minimal exigible des candidats,1.5 fois le montant estimé du marché
SIA,"Système d'information achat de l'État (APPACH, PLACE, ORME...)"
Consultations publiées sur PLACE en 2025,39 626 consultations
APProch,Portail d'accès des entreprises aux projets d'achats en préparation
Entreprises inscrites sur APProch fin 2025,9 387 entreprises (+27.5 % vs 2024)
Agents formés à la commande publique en 2025,6 429 agents
SPASER,"Schéma de promotion des achats responsables de l'État 2025-2027, publié le 10 décembre 2025"
Objectif de réduction des GES du SPASER,22 % d'ici 2027
Part des marchés avec considération environnementale (2025),80 %
Part des marchés avec considération sociale (2025),48 %
RFAR,"Label Relations fournisseurs et achats responsables, couvre 80 % des dépenses"
Critères de la souveraineté numérique,"Immunité au droit extra-européen, capacité de substitution, maîtrise technologique"
Seuil de contrôle des achats numériques en nuage privé,2 millions d'euros TTC par an
Dépenses en carte d'achat en 2025,443 millions d'euros
Experts mobilisés pour l'expérimentation IA achat (S1 2025),Près de 52 experts
Évolution des dépenses d'achat de l'État en 2025,-1.9 % (24.4 milliards d'euros)
Première catégorie d'achat de l'État,Immobilier (40.2 % des dépenses)
Nombre total de fournisseurs de l'État en 2025,143 903 fournisseurs (97 % en France)
Premier fournisseur de l'État en 2025,UGAP (1.875 milliard d'euros)
Montant total des achats interministériels en 2025,3.65 milliards d'euros
Stratégie d'achat sans dérogation DAE,Achat de véhicules d'occasion
