Quel est l'objectif principal affiché par le ministère pour l'économie française à l'horizon 2040 ?;Atteindre l'autonomie énergétique totale;Devenir la première économie verte d'Europe;Supprimer totalement l'usage du plastique;Devenir la première puissance numérique mondiale;3;Le ministère souhaite faire de la France la première économie verte d'Europe en 2040, en conciliant croissance économique et transition écologique.
Quelle part des émissions nationales de gaz à effet de serre l'industrie représente-t-elle en France ?;18 %;32 %;10 %;45 %;2;L'industrie représente 18 % des émissions nationales, ce qui en fait un secteur prioritaire pour la décarbonation.
Quel est le montant du plan d'investissement France 2030 piloté par le Secrétariat général pour l'investissement ?;100 milliards d'euros;30 milliards d'euros;54 milliards d'euros;12 milliards d'euros;4;Le plan France 2030 est doté de 54 milliards d'euros sur 5 ans pour favoriser l'innovation et l'investissement dans les secteurs d'avenir.
Quelles technologies sont spécifiquement soutenues par le nouveau crédit d'impôt investissement industries vertes (C3IV) ?;Le nucléaire et le gaz de schiste;L'hydrogène bleu et le charbon propre;Les batteries, l'éolien, le photovoltaïque et les pompes à chaleur;Les biocarburants et le bois-énergie;4;Le C3IV cible quatre filières clés : les batteries, l'éolien, les panneaux photovoltaïques et les pompes à chaleur.
Dans le cadre de la loi Industrie verte, quel est l'objectif de réduction des délais de délivrance des permis d'implantation industrielle ?;Passer de 24 à 12 mois;Passer de 17 à 9 mois;Passer de 12 à 6 mois;Passer de 36 à 18 mois;3;L'objectif est de réduire et simplifier les procédures pour passer d'un délai moyen de 17 mois à 9 mois.
Quel engagement ont pris les 50 sites industriels les plus émetteurs de France dans le cadre de la planification écologique ?;Réduire leurs émissions de 10 % par an;Diviser par deux leurs émissions en une décennie;Atteindre la neutralité carbone en 2025;Investir 50 % de leur chiffre d'affaires dans le vert;3;Les 50 sites les plus émetteurs, représentant 60 % des émissions industrielles, se sont engagés à diviser leurs émissions par deux en dix ans.
Quel dispositif européen vise à éviter les fuites de carbone en taxant les importations polluantes ?;Le Pacte vert pour l'Europe;Le système d'échange de quotas (ETS);Le Mécanisme d'ajustement carbone aux frontières (MACF);La Taxe sur la Valeur Ajoutée (TVA) verte;4;Le MACF impose un prix du carbone aux produits importés équivalent à celui payé par les producteurs européens pour éviter la concurrence déloyale.
Quelle réforme majeure a été annoncée pour le label ISR (Investissement Socialement Responsable) ?;L'exclusion du financement des entreprises exploitant des hydrocarbures;L'obligation d'investir uniquement en France;La fusion avec le label Greenfin;La suppression du label au profit d'une norme européenne;2;Le nouveau label ISR exclut désormais les entreprises exploitant du charbon ou des hydrocarbures (pétrole ou gaz) et celles lançant de nouveaux projets dans ce secteur.
Quel est l'objectif de réduction de la consommation d'eau fixé par le Président de la République pour 2030 ?;5 %;20 %;15 %;10 %;5;Un objectif de sobriété hydrique de -10 % des prélèvements en eau d'ici 2030 a été fixé pour tous les secteurs économiques.
Combien d'emplois directs le crédit d'impôt industrie verte (C3IV) devrait-il permettre de créer d'ici 2030 ?;10 000 emplois;25 000 emplois;40 000 emplois;100 000 emplois;4;Le C3IV a pour objectif de générer 23 milliards d'euros d'investissements et la création de 40 000 emplois directs.
Quelle mesure de sobriété numérique le ministère de l'Économie applique-t-il à ses propres infrastructures ?;Suppression totale des e-mails internes;Réduction du nombre de datacenters à 4 actifs;Interdiction du streaming vidéo;Passage au tout-papier pour l'archivage;3;Dans le cadre de Bercy Vert, le ministère rationalise ses infrastructures pour passer à seulement 4 datacenters actifs (et un de secours) à l'horizon 2026/2027.
Quel est le montant des dépenses vertes prévues dans le budget de l'État pour 2024 ?;25 milliards d'euros;30 milliards d'euros;40 milliards d'euros;50 milliards d'euros;4;Le budget 2024 consacre 40 milliards d'euros aux dépenses vertes, soit une hausse inédite de 10 milliards par rapport à 2023.
Quel nouvel outil d'épargne a été créé pour les jeunes de moins de 18 ans afin de financer la transition ?;Le Livret Vert Jeune;Le Plan d'épargne avenir climat (PEAC);Le Compte Épargne Carbone;Le Livret A+;3;Le PEAC est un nouveau produit d'épargne fléché vers la décarbonation, destiné aux mineurs pour préparer leur entrée dans la vie active.
D'après l'INSEE, quel est l'impact mondial de l'installation d'un établissement manufacturier en France (pour 1 Md€ de valeur ajoutée) ?;Une hausse des émissions due au transport;Une baisse des émissions mondiales de 740 000 tonnes de CO2;Un impact neutre sur le climat;Une augmentation de la consommation d'énergie fossile;3;Produire en France fait baisser les émissions mondiales car le mix énergétique français est beaucoup moins carboné que celui de ses partenaires.
Quel est l'objectif du ministère concernant les clauses environnementales dans les marchés publics d'ici 2026 ?;50 % des marchés;75 % des marchés;100 % des marchés;30 % des marchés;4;L'objectif est que 100 % des marchés publics intègrent des considérations environnementales d'ici 2026 (contre moins de 20 % actuellement).
Quelle est la cible de température fixée pour le chauffage des bureaux du ministère en hiver ?;18°C;19°C;20°C;21°C;3;Dans une logique de sobriété, la température des bureaux est réglée à 19°C en hiver (et la climatisation à partir de 26°C en été).
Quel est l'objectif de formation d'ingénieurs fixé pour les écoles sous tutelle de Bercy d'ici 2027 ?;Augmenter le nombre d'ingénieurs formés de 20 %;Doubler le nombre d'ingénieurs;Créer 5 nouvelles écoles;Former exclusivement des ingénieurs agronomes;2;Pour répondre aux besoins de compétences, Bruno Le Maire a décidé d'augmenter de 20 % le nombre d'ingénieurs formés par an d'ici 2027.
Quel outil permet d'évaluer l'impact environnemental du budget de l'État depuis 2020 ?;Le PIB vert;Le Budget vert;L'indicateur carbone;La règle d'or verte;3;La France a été le premier pays à mettre en place le Budget vert, qui classifie les dépenses budgétaires et fiscales selon leur impact environnemental.
Quel est l'objectif de la stratégie de Capture, Stockage et Utilisation du Carbone (CCUS) à l'horizon 2030 ?;Capter 1 million de tonnes de CO2;Capter entre 4 et 8 millions de tonnes de CO2;Capter 20 millions de tonnes de CO2;Stocker le CO2 uniquement à l'étranger;3;La stratégie vise à capter et stocker entre 4 et 8 millions de tonnes de CO2 par an d'ici 2030, notamment dans les zones industrielles portuaires.
Comment la Douane participe-t-elle à la protection de la biodiversité ?;En taxant les billets d'avion;En luttant contre les trafics d'espèces menacées;En gérant les parcs nationaux;En interdisant l'importation de viande;3;La Douane lutte activement contre le trafic d'espèces protégées, avec plus de 100 000 spécimens saisis en 2023.
