Que signifie le sigle DGCCRF ?;Direction générale de la Concurrence et du Commerce;Direction générale des Comptes et de la Répression fiscale;Direction générale du Contrôle et de la Consommation;Direction générale de la Concurrence, de la Consommation et de la Répression des fraudes;5;Elle protège les consommateurs depuis plus de 40 ans.
Autour de combien d'axes s'articule l'ordre public économique défendu par la DGCCRF ?;Quatre;Deux;Cinq;Trois;5;Protection des consommateurs, régulation concurrentielle et lutte contre les fraudes.
Combien d'agents la DGCCRF compte-t-elle en fonction en 2025 ?;451;171;2 938;58 000;4;76 % sont affectés dans les services déconcentrés.
Quel pourcentage des agents de la DGCCRF sont des femmes ?;Près de 60 %;76 %;25 %;40 %;2;Elles représentent aussi 59 % des personnels d'encadrement.
En combien d'axes stratégiques et de chantiers s'articule le plan stratégique 2025-2028 ?;5 axes et 20 chantiers;4 axes et 15 chantiers;3 axes et 10 chantiers;2 axes et 8 chantiers;3;Le plan a été élaboré de façon progressive et participative.
Combien d'établissements et sites internet la DGCCRF a-t-elle contrôlés en 2025 ?;2 938;451;118;Près de 58 000;5;Ce chiffre est en baisse par rapport à 2023 mais avec un ciblage renforcé.
Quel pourcentage des établissements contrôlés a appelé des suites correctives ou répressives en 2025 ?;50 %;21 %;93 %;25,8 %;5;Ce taux était de 21 % en 2023.
De quel pourcentage le montant cumulé des amendes et transactions a-t-il augmenté depuis 2023 ?;35 %;150 %;9 %;25 %;3;Il dépasse 200 millions d'euros en 2025.
Quelle amende a été infligée à la plateforme de fast fashion Shein en 2025 ?;2 millions d'euros;80 000 euros;900 000 euros;41 millions d'euros;5;Elle sanctionne des pratiques commerciales trompeuses et des allégations environnementales injustifiées.
Combien d'enquêtes ont été mises en œuvre dans le cadre du programme national d'enquêtes en 2025 ?;118;58 000;451;9;2;Elles couvrent les secteurs les plus à risque identifiés par l'analyse de risques.
Quelle loi a renforcé les pouvoirs d'enquête de la DGCCRF en 2025 ?;La loi Lurel de 2012;La loi PACTE;La loi du 30 avril 2025 sur l'action de groupe;La loi contre les fraudes du 30 juin 2025;5;Elle permet notamment de préserver l'anonymat des enquêteurs.
Qu'est-ce que SignalConso ?;Un label de qualité;Une plateforme de signalement et de résolution amiable des litiges;Une base de données des prix;Un centre d'appel téléphonique;3;Elle a enregistré plus de 1,5 million de signalements à fin 2025.
Qu'est-ce que RéponseConso ?;Un observatoire des prix;Un label AFNOR;Un centre d'appel téléphonique et de réponse écrite;Une plateforme de rappel de produits;4;Il informe les consommateurs sur leurs droits.
Quel mode de vente arrive en tête des signalements des consommateurs en 2025 ?;Le magasin;Le démarchage à domicile;Le démarchage téléphonique;Internet;5;Plus de 207 000 signalements liés à internet ont été enregistrés.
Combien de grandes plateformes de commerce électronique ont été contrôlées en 2025 ?;30;451;58 000;118;2;Les contrôles ont porté sur la sécurité des produits et les pratiques commerciales.
De quel pourcentage à quel pourcentage le taux de produits dangereux prélevés sur internet est-il passé entre 2023 et 2025 ?;De 25 % à 45 %;De 50 % à 70 %;De 5 % à 15 %;De 10 % à 20 %;2;Ce chiffre résulte d'un ciblage des produits les plus sensibles.
